0.001		1
0.066666667	0.005464514
0.100000000	0.014499296
0.133333333	0.031241353
0.166666667	0.057168975
0.200000000	0.091453437
0.233333333	0.130505652
0.266666667	0.16862904
0.300000000	0.199569318
0.333333333	0.218305668
0.366666667	0.222359411
0.400000000	0.212189454
0.433333333	0.190681297
0.466666667	0.162076022
0.500000000	0.130799295
0.533333333	0.10055573
0.566666667	0.073856556
0.600000000	0.051960662
0.633333333	0.035096672
0.666666667	0.022806732
0.700000000	0.014284963
0.733333333	0.008638774
0.766666667	0.005051901
